frame,time,x,y,heading,v_x,v_y,yaw_rate
325,1642501857.951163,-32.696214,10.250585,0.773530,0.016086,-0.015041,-0.230000
326,1642501857.991120,-32.696186,10.251694,0.773530,0.013291,-0.012179,-0.140000
327,1642501858.031121,-32.696186,10.251694,0.773355,0.001380,-0.002845,-0.050000
328,1642501858.051113,-32.694358,10.252757,0.773355,0.004941,-0.000767,-0.060000
329,1642501858.111122,-32.694358,10.252757,0.773355,-0.004276,-0.002777,-0.150000
330,1642501858.151147,-32.694358,10.252757,0.773181,-0.008588,-0.008381,-0.150000
331,1642501858.211158,-32.695286,10.251671,0.773006,-0.005744,-0.007000,-0.070000
332,1642501858.291197,-32.694358,10.252757,0.773006,-0.009253,-0.004835,0.040000
333,1642501858.331127,-32.694358,10.252757,0.773181,-0.008571,-0.006967,0.030000
334,1642501858.371118,-32.695286,10.251671,0.773181,-0.007122,-0.004156,0.060000
335,1642501858.391112,-32.695286,10.251671,0.773181,-0.008519,-0.002725,0.050000
336,1642501858.451605,-32.696186,10.251694,0.773181,-0.007890,-0.009097,-0.070000
337,1642501858.491122,-32.694358,10.252757,0.773006,-0.003597,-0.004906,-0.050000
338,1642501858.551216,-32.694358,10.252757,0.773006,0.036732,-0.003284,-0.070000
339,1642501858.631205,-32.686932,10.261447,0.772657,0.238730,-0.022842,-0.520000
340,1642501858.671123,-32.678664,10.267894,0.772483,0.280579,-0.012817,-0.070000
341,1642501858.731173,-32.664884,10.278640,0.773006,0.302534,0.046459,0.490000
342,1642501858.751118,-32.659372,10.282938,0.773181,0.313123,0.045675,0.320000
343,1642501858.791121,-32.649247,10.291558,0.773181,0.360736,0.006907,-0.440000
344,1642501858.831308,-32.638165,10.302373,0.772483,0.410329,-0.041365,-1.190000
345,1642501858.891125,-32.620615,10.319682,0.771436,0.424801,-0.015125,-0.530000
346,1642501858.971121,-32.596624,10.342376,0.771436,0.406853,0.016241,0.210000
347,1642501859.051136,-32.569877,10.367219,0.771086,0.506691,-0.024932,-0.540000
348,1642501859.071185,-32.560680,10.374753,0.770912,0.529291,-0.026762,-0.550000
349,1642501859.091118,-32.553283,10.382333,0.770737,0.544716,-0.035567,-0.580000
350,1642501859.151116,-32.529263,10.406136,0.770388,0.580586,-0.000936,-0.110000
351,1642501859.191178,-32.511770,10.421227,0.770214,0.596269,0.007211,-0.150000
352,1642501859.231127,-32.494219,10.438536,0.770039,0.639236,-0.004161,-0.420000
353,1642501859.311106,-32.451835,10.476297,0.768992,0.725417,-0.010488,-0.830000
354,1642501859.391223,-32.409394,10.516277,0.767770,0.759389,-0.009144,-0.950000
355,1642501859.411116,-32.398313,10.527093,0.767421,0.771418,-0.008919,-0.980000
356,1642501859.431239,-32.386331,10.537885,0.767072,0.787020,-0.006645,-0.980000
357,1642501859.471106,-32.360570,10.559423,0.766374,0.821112,0.000644,-0.920000
358,1642501859.511929,-32.335680,10.582093,0.765676,0.861507,0.004224,-0.910000
359,1642501859.651146,-32.240759,10.667344,0.763232,0.957752,0.004229,-1.030000
360,1642501859.691149,-32.209457,10.694290,0.762534,1.003224,0.012423,-1.010000
361,1642501859.731162,-32.178154,10.721235,0.761836,1.044890,0.008619,-1.150000
362,1642501859.751112,-32.162489,10.735263,0.761487,1.066066,0.006333,-1.210000
363,1642501859.771162,-32.146795,10.750400,0.760964,1.082311,0.004671,-1.220000
364,1642501859.851138,-32.080477,10.808636,0.759393,1.137930,0.019915,-1.030000
365,1642501859.911157,-32.025242,10.856056,0.758171,1.190260,0.017100,-1.170000
366,1642501859.991146,-31.952484,10.919676,0.756426,1.223365,0.009113,-1.250000
367,1642501860.031126,-31.916541,10.952053,0.755379,1.205125,0.012624,-1.190000
368,1642501860.071213,-31.878827,10.983273,0.754506,1.162001,0.012198,-1.160000
369,1642501860.091136,-31.862233,10.998387,0.754157,1.138439,0.004747,-1.260000
370,1642501860.191119,-31.780251,11.070650,0.751364,1.041558,0.002744,-1.330000
371,1642501860.211109,-31.764614,11.083568,0.750841,1.021528,-0.004184,-1.290000
372,1642501860.291119,-31.703809,11.137506,0.749095,0.958383,0.009062,-0.950000
373,1642501860.331162,-31.675263,11.162302,0.748397,0.929653,0.015825,-0.820000
374,1642501860.371142,-31.646745,11.185989,0.747699,0.903493,0.015456,-0.760000
375,1642501860.391117,-31.633836,11.197868,0.747350,0.881029,0.001136,-1.020000
376,1642501860.491115,-31.569404,11.252822,0.745605,0.793758,-0.006127,-1.240000
377,1642501860.531116,-31.545470,11.273296,0.744732,0.777302,-0.011104,-1.370000
378,1642501860.551117,-31.534389,11.284112,0.744383,0.778943,-0.005781,-1.330000
379,1642501860.591113,-31.510455,11.304587,0.743510,0.765484,-0.006605,-1.290000
380,1642501860.671122,-31.466272,11.342301,0.742289,0.678358,0.023820,-0.630000
381,1642501860.751141,-31.427630,11.374608,0.741067,0.600653,-0.006119,-0.960000
382,1642501860.771137,-31.418434,11.382141,0.740718,0.583677,-0.021849,-1.120000
383,1642501860.791168,-31.410108,11.390808,0.740369,0.565367,-0.019813,-1.000000
384,1642501860.831121,-31.393543,11.404812,0.739671,0.538095,-0.012590,-0.790000
385,1642501860.871132,-31.376978,11.418816,0.739321,0.525637,-0.006540,-0.610000
386,1642501860.931135,-31.353944,11.439314,0.738972,0.501685,-0.004195,-0.230000
387,1642501861.011120,-31.324499,11.464087,0.738623,0.449877,0.007965,-0.260000
388,1642501861.091122,-31.298709,11.486735,0.737925,0.409121,-0.015897,-0.660000
389,1642501861.111110,-31.293168,11.492142,0.737751,0.404343,-0.012201,-0.590000
390,1642501861.131143,-31.286728,11.497527,0.737576,0.393108,-0.010319,-0.520000
391,1642501861.171111,-31.275675,11.507233,0.737402,0.367685,0.005700,-0.220000
392,1642501861.211110,-31.264622,11.516939,0.737227,0.341724,0.010427,-0.130000
393,1642501861.351115,-31.232391,11.544970,0.736529,0.266641,-0.005253,-0.290000
394,1642501861.391165,-31.224123,11.551418,0.736354,0.251635,-0.008103,-0.250000
395,1642501861.431120,-31.217654,11.557912,0.736180,0.227900,-0.001314,-0.160000
396,1642501861.451208,-31.213970,11.561147,0.736180,0.213173,0.001535,-0.110000
397,1642501861.471239,-31.211214,11.563296,0.736180,0.198839,-0.002007,-0.180000
398,1642501861.551114,-31.200161,11.573002,0.735831,0.166882,-0.004031,-0.180000
399,1642501861.611135,-31.193721,11.578387,0.735656,0.125428,-0.011908,-0.270000
400,1642501861.691151,-31.187280,11.583771,0.735307,0.085876,-0.009969,-0.080000
401,1642501861.731116,-31.185424,11.585943,0.735307,0.063489,-0.004599,0.010000
402,1642501861.771180,-31.183596,11.587006,0.735307,0.042832,-0.007103,0.000000
403,1642501861.811192,-31.182668,11.588093,0.735307,0.021433,-0.010278,-0.060000
404,1642501861.871119,-31.183567,11.588116,0.735307,-0.008441,-0.013029,-0.030000
405,1642501861.891177,-31.183567,11.588116,0.735307,-0.010241,-0.006567,0.050000
406,1642501861.991114,-31.180783,11.591375,0.735133,0.122912,-0.019635,-0.270000
407,1642501862.031120,-31.176170,11.595696,0.735307,0.154027,-0.006306,0.170000
408,1642501862.071117,-31.171615,11.597799,0.735482,0.145270,0.016814,0.360000
409,1642501862.131169,-31.164275,11.603160,0.735831,0.156774,0.020542,0.020000
410,1642501862.171118,-31.159663,11.607481,0.735656,0.171157,-0.017724,-0.650000
411,1642501862.231110,-31.153165,11.615085,0.734784,0.177033,-0.027376,-0.690000
412,1642501862.291128,-31.145825,11.620446,0.734609,0.166997,0.012044,0.170000
413,1642501862.331145,-31.140313,11.624744,0.734784,0.166253,0.011402,0.260000
414,1642501862.371177,-31.134801,11.629042,0.734784,0.175782,0.003840,0.100000
415,1642501862.411120,-31.129260,11.634450,0.734784,0.198335,-0.012171,-0.250000
416,1642501862.491108,-31.117279,11.645242,0.734260,0.220257,-0.012689,-0.130000
417,1642501862.531168,-31.110838,11.650627,0.734260,0.221052,0.002847,0.080000
418,1642501862.571135,-31.104369,11.657121,0.734435,0.223134,0.002071,0.040000
419,1642501862.631124,-31.093345,11.665717,0.734260,0.254732,-0.003125,-0.170000
420,1642501862.691115,-31.081393,11.675400,0.733911,0.272363,-0.018284,-0.420000
421,1642501862.731128,-31.073995,11.682980,0.733736,0.273991,-0.014167,-0.360000
422,1642501862.751155,-31.069383,11.687301,0.733562,0.274062,-0.012803,-0.300000
423,1642501862.791109,-31.061115,11.693749,0.733562,0.282379,-0.002614,-0.170000
424,1642501862.831113,-31.052818,11.701306,0.733387,0.295237,-0.000500,-0.160000
425,1642501862.871121,-31.043622,11.708839,0.733213,0.311515,-0.000694,-0.160000
426,1642501862.911112,-31.033497,11.717459,0.733038,0.324225,-0.001414,-0.220000
427,1642501863.051123,-30.997582,11.748726,0.732340,0.362429,-0.002253,-0.310000
428,1642501863.091125,-30.986558,11.757323,0.732166,0.381531,-0.002626,-0.290000
429,1642501863.131176,-30.974577,11.768115,0.731817,0.399220,-0.003000,-0.330000
430,1642501863.151122,-30.968165,11.772390,0.731817,0.406433,-0.000555,-0.280000
431,1642501863.171122,-30.961725,11.777774,0.731642,0.408953,-0.006426,-0.340000
432,1642501863.211124,-30.949744,11.788566,0.731467,0.418169,-0.006287,-0.360000
433,1642501863.351126,-30.901906,11.828406,0.730420,0.484096,-0.005396,-0.380000
434,1642501863.391122,-30.886269,11.841324,0.730246,0.498449,-0.002024,-0.320000
435,1642501863.431133,-30.871532,11.854266,0.730071,0.510647,0.000754,-0.310000
436,1642501863.451121,-30.863264,11.860713,0.729897,0.518374,-0.000472,-0.350000
437,1642501863.471129,-30.855024,11.866051,0.729722,0.526180,-0.000290,-0.380000
438,1642501863.531147,-30.830191,11.886503,0.729373,0.557910,-0.002961,-0.450000
439,1642501863.611113,-30.795205,11.916683,0.728675,0.596696,-0.006261,-0.530000
440,1642501863.691114,-30.759348,11.945731,0.727802,0.622266,-0.005424,-0.530000
441,1642501863.731480,-30.739998,11.962994,0.727453,0.643524,-0.005457,-0.560000
442,1642501863.771110,-30.719777,11.979124,0.727104,0.666276,-0.004177,-0.540000
443,1642501863.791151,-30.709653,11.987744,0.726930,0.674911,-0.001965,-0.470000
444,1642501863.851111,-30.678351,12.014690,0.726406,0.695005,-0.009881,-0.600000
445,1642501863.891148,-30.658101,12.031929,0.726057,0.709951,-0.008886,-0.560000
446,1642501863.951131,-30.624971,12.059937,0.725533,0.740593,-0.006136,-0.520000
447,1642501864.031114,-30.578061,12.098691,0.724835,0.780948,-0.006975,-0.530000
448,1642501864.071113,-30.555056,12.118080,0.724312,0.796472,-0.008334,-0.580000
449,1642501864.111120,-30.530223,12.138532,0.723963,0.812343,-0.003921,-0.520000
450,1642501864.191145,-30.479600,12.181631,0.723264,0.851288,-0.004786,-0.630000
451,1642501864.231124,-30.452910,12.204254,0.722741,0.868707,-0.009867,-0.730000
452,1642501864.291120,-30.413369,12.236538,0.721868,0.888637,-0.009059,-0.740000
453,1642501864.351127,-30.371971,12.270994,0.721170,0.915420,-0.000774,-0.560000
454,1642501864.391121,-30.343453,12.294680,0.720821,0.929146,0.002979,-0.520000
455,1642501864.411113,-30.329645,12.306536,0.720646,0.938751,-0.002058,-0.570000
456,1642501864.451117,-30.301127,12.330222,0.720297,0.950515,-0.006695,-0.610000
457,1642501864.491125,-30.271682,12.354996,0.719774,0.969423,-0.010562,-0.630000
458,1642501864.531116,-30.242236,12.379769,0.719425,0.985694,-0.011267,-0.590000
459,1642501864.571109,-30.211862,12.405628,0.718901,1.004126,-0.011594,-0.550000
460,1642501864.631115,-30.164952,12.444382,0.718552,1.026044,-0.002073,-0.350000
461,1642501864.711119,-30.101477,12.497140,0.718028,1.047865,-0.004791,-0.430000
462,1642501864.791111,-30.037074,12.550985,0.717156,1.069761,-0.017125,-0.710000
463,1642501864.811113,-30.020509,12.564989,0.716807,1.078683,-0.021655,-0.780000
464,1642501864.831130,-30.003944,12.578993,0.716632,1.083301,-0.016492,-0.690000
465,1642501864.871116,-29.970843,12.605892,0.716109,1.097233,-0.010230,-0.590000
466,1642501864.971107,-29.884391,12.676929,0.715585,1.124920,0.000018,-0.430000
467,1642501865.051119,-29.814447,12.736181,0.714538,1.166493,-0.024668,-1.020000
468,1642501865.091120,-29.778590,12.765229,0.713840,1.198014,-0.020654,-1.010000
469,1642501865.131123,-29.741776,12.796473,0.713142,1.220239,0.001713,-0.690000
470,1642501865.151124,-29.722483,12.811517,0.712967,1.231483,0.009901,-0.600000
471,1642501865.211113,-29.663650,12.858844,0.712443,1.261107,0.007092,-0.790000
472,1642501865.271135,-29.605744,12.905085,0.711047,1.267582,-0.022095,-1.420000
473,1642501865.331150,-29.547752,12.954655,0.709476,1.271669,-0.025818,-1.470000
474,1642501865.391115,-29.488890,13.003091,0.708255,1.267852,0.006254,-0.860000
475,1642501865.431120,-29.448478,13.034242,0.707906,1.272632,0.012532,-0.640000
476,1642501865.471110,-29.408965,13.065416,0.707382,1.292476,0.002513,-0.760000
477,1642501865.491113,-29.388744,13.081546,0.707033,1.306132,-0.004684,-0.880000
478,1642501865.551132,-29.328025,13.132155,0.705811,1.342502,-0.030462,-1.260000
479,1642501865.591148,-29.285699,13.167697,0.704938,1.375999,-0.029371,-1.180000
480,1642501865.651129,-29.220425,13.220409,0.704240,1.440562,0.004854,-0.700000
481,1642501865.731120,-29.127648,13.292392,0.703193,1.517322,-0.003688,-0.910000
482,1642501865.771124,-29.079839,13.331123,0.702495,1.544861,-0.006326,-0.970000
483,1642501865.831119,-29.007196,13.390305,0.701448,1.576093,-0.007735,-0.980000
484,1642501865.851123,-28.982392,13.409647,0.701099,1.579554,-0.009287,-1.010000
485,1642501865.891116,-28.933682,13.448355,0.700401,1.589291,-0.012639,-1.050000
486,1642501865.931115,-28.883146,13.488125,0.699702,1.598704,-0.003203,-0.850000
487,1642501865.991114,-28.808675,13.548370,0.699004,1.586753,0.005233,-0.620000
488,1642501866.071113,-28.711286,13.624676,0.697608,1.533563,-0.020694,-1.060000
489,1642501866.151138,-28.619293,13.701121,0.695863,1.456443,-0.020000,-1.090000
490,1642501866.171114,-28.596317,13.719400,0.695514,1.433767,-0.012076,-0.940000
491,1642501866.231126,-28.530143,13.772088,0.694292,1.385992,-0.015855,-0.910000
492,1642501866.271162,-28.487874,13.805411,0.693594,1.369851,-0.014627,-0.960000
493,1642501866.291126,-28.466726,13.822627,0.693245,1.362296,-0.012278,-0.960000
494,1642501866.331145,-28.423557,13.855927,0.692721,1.343622,0.000107,-0.790000
495,1642501866.411141,-28.339048,13.921464,0.691674,1.335438,0.002310,-0.650000
496,1642501866.491218,-28.254540,13.987000,0.690627,1.352404,-0.014907,-1.210000
497,1642501866.511127,-28.233420,14.003107,0.690103,1.349311,-0.018162,-1.260000
498,1642501866.531126,-28.212271,14.020323,0.689754,1.347762,-0.019905,-1.270000
499,1642501866.571123,-28.170002,14.053646,0.689056,1.343477,-0.006226,-0.880000
500,1642501866.671130,-28.063502,14.134156,0.688183,1.338081,0.010179,-0.560000
501,1642501866.751117,-27.980793,14.199739,0.687311,1.314208,-0.017060,-0.680000
502,1642501866.771158,-27.959673,14.215846,0.687136,1.314483,-0.014475,-0.600000
503,1642501866.791159,-27.939452,14.231976,0.686787,1.310039,-0.009520,-0.450000
504,1642501866.871136,-27.858599,14.295387,0.686438,1.293353,0.000916,-0.150000
505,1642501866.911127,-27.817258,14.327624,0.686263,1.292653,-0.006346,-0.270000
506,1642501866.971116,-27.756626,14.374904,0.685914,1.287093,-0.012638,-0.510000
507,1642501867.011126,-27.716185,14.407164,0.685565,1.279210,-0.006613,-0.570000
508,1642501867.091115,-27.637159,14.469512,0.684518,1.282853,-0.014008,-0.830000
509,1642501867.131126,-27.596747,14.500663,0.683995,1.282643,-0.009684,-0.850000
510,1642501867.171120,-27.556306,14.532923,0.683296,1.272644,-0.010977,-0.950000
511,1642501867.191131,-27.536114,14.547943,0.682947,1.271720,-0.013459,-1.010000
512,1642501867.251125,-27.476381,14.595247,0.681900,1.279031,-0.012708,-1.120000
513,1642501867.351122,-27.376264,14.672592,0.679980,1.277598,-0.015015,-1.140000
514,1642501867.391107,-27.335852,14.703743,0.679282,1.272561,-0.009682,-0.930000
515,1642501867.431172,-27.295440,14.734893,0.678584,1.272203,-0.000577,-0.770000
516,1642501867.471120,-27.255984,14.763848,0.678060,1.269866,-0.003125,-0.780000
517,1642501867.511125,-27.215572,14.794999,0.677537,1.274745,-0.017832,-0.930000
518,1642501867.551147,-27.175160,14.826149,0.676839,1.269262,-0.016703,-0.890000
519,1642501867.651118,-27.074143,14.903471,0.675791,1.275163,-0.003033,-0.460000
520,1642501867.711112,-27.014468,14.948556,0.675268,1.293904,-0.007908,-0.540000
521,1642501867.731120,-26.994247,14.964686,0.675093,1.297339,-0.009226,-0.540000
522,1642501867.751121,-26.973156,14.979683,0.674744,1.301396,-0.011553,-0.590000
523,1642501867.811157,-26.910695,15.028026,0.674221,1.317167,-0.004746,-0.640000
524,1642501867.891145,-26.828072,15.090281,0.673173,1.321536,-0.005195,-0.780000
525,1642501867.931112,-26.785832,15.122495,0.672650,1.325762,0.000039,-0.860000
526,1642501867.951121,-26.764712,15.138601,0.672301,1.329355,-0.000120,-0.890000
527,1642501867.991118,-26.721572,15.170791,0.671603,1.338889,0.001421,-0.970000
528,1642501868.071139,-26.636250,15.232976,0.670206,1.357669,0.008056,-1.020000
529,1642501868.151116,-26.548143,15.298419,0.668461,1.381933,-0.012114,-1.540000
530,1642501868.171119,-26.526994,15.315636,0.667938,1.384072,-0.018787,-1.650000
531,1642501868.191115,-26.504946,15.332829,0.667239,1.386249,-0.019301,-1.640000
532,1642501868.231116,-26.460878,15.366105,0.666192,1.378925,-0.016318,-1.590000
533,1642501868.271115,-26.416868,15.397162,0.665145,1.368693,-0.007980,-1.330000
534,1642501868.331134,-26.351680,15.446545,0.663749,1.362995,-0.015608,-1.330000
535,1642501868.411126,-26.264473,15.512012,0.662003,1.353234,-0.021767,-1.150000
536,1642501868.491130,-26.178223,15.575283,0.660607,1.353293,-0.017254,-0.730000
537,1642501868.511128,-26.157103,15.591390,0.660433,1.358466,-0.016003,-0.630000
538,1642501868.531244,-26.135083,15.607473,0.660258,1.360396,-0.012207,-0.540000
539,1642501868.571108,-26.091015,15.640749,0.659909,1.369341,-0.009534,-0.380000
540,1642501868.611192,-26.046947,15.674026,0.659734,1.373903,-0.007499,-0.290000
541,1642501868.751204,-25.891825,15.789915,0.659211,1.398796,-0.014228,-0.330000
542,1642501868.791111,-25.846858,15.823168,0.658862,1.403000,-0.015252,-0.390000
543,1642501868.831115,-25.801862,15.857531,0.658687,1.414220,-0.016926,-0.420000
544,1642501868.851120,-25.779813,15.874724,0.658513,1.421156,-0.013068,-0.360000
545,1642501868.911121,-25.710999,15.925123,0.658164,1.435645,-0.006151,-0.350000
546,1642501868.971198,-25.641256,15.976609,0.657640,1.445781,-0.016761,-0.640000
547,1642501869.011130,-25.595360,16.010948,0.657116,1.449369,-0.017269,-0.740000
548,1642501869.091285,-25.502641,16.080713,0.655895,1.445567,-0.020686,-0.970000
549,1642501869.131189,-25.455846,16.115029,0.655197,1.445311,-0.018098,-0.960000
550,1642501869.171115,-25.409950,16.149368,0.654498,1.446700,-0.019292,-1.010000
551,1642501869.191120,-25.386103,16.166515,0.654149,1.448835,-0.014373,-0.970000
552,1642501869.251160,-25.316331,16.219110,0.653102,1.454054,-0.019441,-1.110000
553,1642501869.291119,-25.269565,16.252316,0.652230,1.460481,-0.025853,-1.100000
554,1642501869.351115,-25.199793,16.304912,0.651182,1.464469,-0.029352,-0.780000
555,1642501869.431115,-25.106203,16.373544,0.650659,1.442981,-0.020072,-0.250000
556,1642501869.471114,-25.059437,16.406750,0.650484,1.427908,-0.010429,-0.080000
557,1642501869.531116,-24.990622,16.457150,0.650135,1.424654,-0.003349,-0.490000
558,1642501869.551207,-24.967703,16.473210,0.649961,1.428093,-0.009775,-0.740000
559,1642501869.591164,-24.920908,16.507526,0.649437,1.431657,-0.005302,-0.970000
560,1642501869.631171,-24.874141,16.540732,0.648739,1.426907,0.021474,-0.940000
561,1642501869.691117,-24.804485,16.588889,0.647692,1.435334,0.018815,-1.170000
562,1642501869.771107,-24.710053,16.655279,0.645946,1.441003,0.000524,-1.420000
563,1642501869.851110,-24.616549,16.720583,0.643852,1.446006,-0.017493,-1.550000
564,1642501869.871112,-24.592701,16.737729,0.643328,1.446396,-0.020450,-1.550000
565,1642501869.891125,-24.569753,16.754899,0.642805,1.449185,-0.021609,-1.500000
566,1642501869.971123,-24.476192,16.822421,0.640885,1.443353,-0.019976,-1.420000
567,1642501870.031116,-24.405578,16.872774,0.639489,1.441102,-0.027383,-1.480000
568,1642501870.071132,-24.359740,16.904894,0.638441,1.441926,-0.018296,-1.400000
569,1642501870.111135,-24.312074,16.938078,0.637569,1.446760,-0.010983,-1.190000
570,1642501870.191118,-24.217613,17.005577,0.635998,1.454501,-0.018714,-1.110000
571,1642501870.231219,-24.170818,17.039893,0.635300,1.455633,-0.026339,-1.070000
572,1642501870.271224,-24.123181,17.071967,0.634602,1.465490,-0.018843,-0.930000
573,1642501870.311123,-24.075515,17.105150,0.634078,1.462352,-0.011980,-0.660000
574,1642501870.371113,-24.004002,17.155479,0.633555,1.468087,0.001398,-0.410000
575,1642501870.451115,-23.907800,17.220713,0.632682,1.469162,-0.011496,-0.740000
576,1642501870.471113,-23.883952,17.237859,0.632507,1.464591,-0.008902,-0.780000
577,1642501870.491118,-23.859205,17.254982,0.632158,1.463894,-0.000004,-0.700000
578,1642501870.531176,-23.811540,17.288166,0.631809,1.467613,0.009642,-0.520000
579,1642501870.571108,-23.762974,17.321325,0.631286,1.474856,-0.004416,-0.760000
580,1642501870.651115,-23.666714,17.388778,0.629889,1.458030,-0.022448,-1.160000
581,1642501870.711117,-23.595258,17.436889,0.628842,1.460357,-0.013608,-0.900000
582,1642501870.791117,-23.499027,17.503232,0.627795,1.458280,-0.019105,-1.000000
583,1642501870.831112,-23.451333,17.537525,0.626922,1.459608,-0.047804,-1.420000
584,1642501870.871115,-23.403667,17.570708,0.625875,1.460007,-0.046540,-1.470000
585,1642501870.891128,-23.379819,17.587854,0.625351,1.461018,-0.045323,-1.410000
586,1642501870.991143,-23.260612,17.672476,0.623781,1.461537,-0.017624,-0.590000
587,1642501871.031132,-23.212046,17.705636,0.623432,1.459551,-0.017094,-0.470000
588,1642501871.051111,-23.188199,17.722783,0.623257,1.460842,-0.022576,-0.450000
589,1642501871.131113,-23.091968,17.789126,0.622559,1.464345,-0.037072,-0.430000
590,1642501871.171110,-23.044302,17.822309,0.622384,1.461653,-0.031870,-0.260000
591,1642501871.231151,-22.972760,17.873748,0.622210,1.464192,-0.025378,-0.140000
592,1642501871.251113,-22.948913,17.890895,0.622210,1.462443,-0.022940,-0.120000
593,1642501871.291168,-22.900376,17.922945,0.622035,1.462194,-0.015988,-0.110000
594,1642501871.331117,-22.852710,17.956128,0.622035,1.463482,-0.021217,-0.280000
595,1642501871.391113,-22.781197,18.006458,0.621512,1.456725,-0.019435,-0.470000
596,1642501871.471107,-22.684994,18.071691,0.620988,1.451121,-0.002067,-0.310000
597,1642501871.551116,-22.588763,18.138035,0.620465,1.462399,-0.016890,-0.660000
598,1642501871.571120,-22.564945,18.154071,0.620115,1.456929,-0.020074,-0.710000
599,1642501871.631125,-22.493431,18.204401,0.619243,1.457457,-0.056569,-1.210000
600,1642501871.671118,-22.445737,18.238694,0.618370,1.479861,-0.048002,-0.980000
601,1642501871.691114,-22.421019,18.254707,0.618196,1.492583,-0.019573,-0.620000
602,1642501871.731126,-22.370654,18.287821,0.618021,1.489651,0.022255,-0.080000
603,1642501871.811116,-22.272653,18.353008,0.617497,1.480705,-0.022907,-1.000000
604,1642501871.891115,-22.174565,18.421523,0.615403,1.508109,-0.045787,-1.520000
605,1642501871.911120,-22.149818,18.438646,0.614879,1.497461,-0.033268,-1.290000
606,1642501871.951113,-22.100353,18.471783,0.614181,1.471400,-0.014741,-0.860000
607,1642501871.991129,-22.051788,18.504943,0.613658,1.480940,-0.030803,-0.700000
608,1642501872.011134,-22.027070,18.520956,0.613309,1.487320,-0.031713,-0.630000
609,1642501872.151135,-21.858483,18.635387,0.612087,1.450591,-0.042182,-0.540000
610,1642501872.191134,-21.810818,18.668570,0.611563,1.453589,-0.029832,-0.500000
611,1642501872.231120,-21.762281,18.700621,0.611214,1.457918,-0.026077,-0.660000
612,1642501872.251121,-21.738434,18.717767,0.610865,1.456844,-0.028552,-0.720000
613,1642501872.271122,-21.713744,18.732671,0.610691,1.458150,-0.025448,-0.680000
614,1642501872.311115,-21.665179,18.765831,0.610342,1.463385,-0.024730,-0.640000
615,1642501872.451121,-21.494765,18.881324,0.608596,1.480543,-0.027484,-0.510000
616,1642501872.491143,-21.445329,18.913351,0.608247,1.480065,-0.018579,-0.090000
617,1642501872.511123,-21.420610,18.929365,0.608247,1.476211,-0.020044,-0.040000
618,1642501872.571120,-21.347298,18.979648,0.607898,1.480242,-0.070134,-0.650000
619,1642501872.611121,-21.298704,19.013917,0.607549,1.501737,-0.078830,-0.640000
620,1642501872.651123,-21.249239,19.047054,0.607375,1.487217,-0.031937,0.310000
621,1642501872.711129,-21.175985,19.095118,0.608422,1.457850,0.010076,1.360000
622,1642501872.791111,-21.077954,19.161415,0.609818,1.492445,-0.035681,0.360000
623,1642501872.831116,-21.029360,19.195684,0.609818,1.477016,-0.065978,-0.160000
624,1642501872.871119,-20.981694,19.228867,0.609644,1.467179,-0.060901,0.030000
625,1642501872.891135,-20.957847,19.246014,0.609644,1.474077,-0.046326,0.330000
626,1642501872.951116,-20.884535,19.296297,0.610516,1.491412,0.000015,1.020000
627,1642501872.991119,-20.834170,19.329410,0.611214,1.488548,-0.007056,0.900000
628,1642501873.051115,-20.760858,19.379693,0.611738,1.490055,-0.034538,0.350000
629,1642501873.131121,-20.662799,19.447099,0.612262,1.495314,-0.032521,0.430000
630,1642501873.171119,-20.613306,19.481345,0.612611,1.485994,-0.036113,0.500000
631,1642501873.231173,-20.540864,19.532761,0.612960,1.481818,-0.067882,0.260000
632,1642501873.251115,-20.516117,19.549884,0.613134,1.486191,-0.075559,0.230000
633,1642501873.291117,-20.468423,19.584177,0.613309,1.483993,-0.075633,0.340000
634,1642501873.315629,-20.443676,19.601300,0.613483,1.476614,-0.068349,0.520000
635,1642501873.391122,-20.348287,19.669885,0.614705,1.470833,-0.054771,1.060000
636,1642501873.471148,-20.252898,19.738471,0.616101,1.480731,-0.066592,0.800000
637,1642501873.551123,-20.157451,19.809275,0.617148,1.498452,-0.070908,0.810000
638,1642501873.571122,-20.132676,19.827508,0.617497,1.504999,-0.065753,0.940000
639,1642501873.591119,-20.108828,19.844654,0.617847,1.513860,-0.063854,1.020000
640,1642501873.631119,-20.059277,19.881119,0.618719,1.519162,-0.052660,1.250000
641,1642501873.671117,-20.009784,19.915366,0.619592,1.514328,-0.046216,1.420000
642,1642501873.771111,-19.888633,20.005489,0.621686,1.509812,-0.070951,0.840000
643,1642501873.851140,-19.791387,20.076247,0.622733,1.495075,-0.050458,1.010000
644,1642501873.871122,-19.767540,20.093393,0.623257,1.497638,-0.042925,1.170000
645,1642501873.891117,-19.742793,20.110516,0.623606,1.502039,-0.033088,1.310000
646,1642501873.931117,-19.693300,20.144762,0.624653,1.500243,-0.011877,1.560000
647,1642501873.971113,-19.644706,20.179032,0.625701,1.492060,-0.021161,1.410000
648,1642501874.011117,-19.596083,20.214411,0.626573,1.490983,-0.049045,1.090000
649,1642501874.151170,-19.429037,20.338873,0.628842,1.490798,-0.079261,0.990000
650,1642501874.191116,-19.382184,20.375408,0.629540,1.492700,-0.089247,0.990000
651,1642501874.231131,-19.334432,20.411920,0.630238,1.499006,-0.084888,1.200000
